bg,bg_cheese,counts,cps,detrad,detx,dety,exptime,flux,flux_bgsub,flux_bgsub_cheese,mag,mag_bgsub,mag_bgsub_cheese,response,t0,t0_data,t1,t1_data,t_mean
7.0026655264175455,5.1419614604868915,9.0,2.1215719158234676,271.87156214142124,172.0414276123047,251.84793090820312,4.93534884170655,4.3704381465963433e-16,1.4475462807739297e-16,2.2241986510026875e-16,19.263355605458784,20.463086906343154,19.99673411839884,0.8598322668984821,992633131.995,992633132.095,992633141.995,992633137.2,992633135.5744443
12.308214211050347,9.247157800442796,8.0,1.1218196688135937,270.07828952660606,174.42739868164062,251.476318359375,8.246630406190485,2.310948517756003e-16,-7.636310409120527e-17,1.017778697712489e-19,19.955192374485524,,28.345534658991987,0.8649701687743918,992633141.995,992633142.63,992633151.995,992633150.95,992633146.38375
8.484135703325991,6.341785355937079,16.0,2.2273577398277564,270.24410989702153,175.55499267578125,249.47984313964844,8.241604200151855,4.588356944045179e-16,2.4677358702341453e-16,3.0032192067840664e-16,19.210525061416018,19.883921366165023,19.67070046899164,0.8717094509595318,992633151.995,992633152.075,992633161.995,992633161.91,992633156.3084376
7.707445896450661,5.769867166357419,14.0,3.261139515845912,271.3581073575992,175.79115295410156,247.141845703125,4.943882625578226,6.717947402642579e-16,3.506435368650595e-16,4.31377900649136e-16,18.79657655276591,19.50250345516804,19.277523319497824,0.8685654987891424,992633161.995,992633162.02,992633171.995,992633171.74,992633167.8339287
8.543182847208241,6.298088909874387,12.0,1.6759480037352827,272.2979979186981,175.51380920410156,245.88267517089844,8.248727019757895,3.4524528876946825e-16,1.3189168132076987e-16,1.8795964792737337e-16,19.519348648693263,20.564124539509887,20.179506493767427,0.8683591410408731,992633171.995,992633172.11,992633181.995,992633178.4,992633175.9149998
6.992496151108891,5.150741789517494,5.0,0.7006494934861702,275.3869004325953,173.6291961669922,243.1746063232422,8.252840915568543,1.4433379565815107e-16,-3.020661071404639e-17,1.5765606897964922e-17,20.466247969041934,,22.870391316929524,0.8648390705657926,992633181.995,992633182.195,992633191.995,992633191.94,992633186.9430001
13.229280550973838,9.712801120689742,18.0,2.543097914701892,276.8968126251927,172.02320861816406,242.84266662597656,8.253543564439784,5.238781704285897e-16,1.9368886783107112e-16,2.8145659535111027e-16,19.066592295592883,20.14690639946673,19.74113947615987,0.8577628423413182,992633191.995,992633192.665,992633201.995,992633201.365,992633195.5094446
7.842977594243512,5.669778711647716,14.0,1.9529146319881892,278.41627285699576,169.44662475585938,243.920654296875,8.256167164660624,4.02300414189567e-16,2.0660992583199797e-16,2.6083350935280673e-16,19.353291851671273,20.076790096413582,19.823759589483235,0.8684560453725946,992633201.995,992633203.175,992633211.995,992633211.12,992633207.3014286
6.984675553509768,5.158079809632569,15.0,2.100248040273165,278.7149563927218,168.18043518066406,245.26889038085938,8.255062192645367,4.3265109629627196e-16,2.583528135643851e-16,3.0393438696233463e-16,19.274323529640636,19.834135062057335,19.657718454201607,0.8653196054319424,992633211.995,992633212.835,992633221.995,992633221.48,992633217.1166667
6.908907339308887,5.211709464386779,15.0,2.125537216478433,277.2604477891,168.08071899414062,248.05657958984375,8.25082929984846,4.378606665945572e-16,2.65364683442443e-16,3.077389405659512e-16,19.261328216192016,19.805060242230425,19.64421191509065,0.8556147900087422,992633221.995,992633223.34,992633231.995,992633231.4,992633226.1369998
7.728535356254722,5.7512621612421695,18.0,2.5381954962851374,275.97059277818073,168.34326171875,250.0169219970703,8.255730842377677,5.228682722347383e-16,3.300230458356242e-16,3.7936068606994126e-16,19.06868732706891,19.56830738054804,19.417037245792944,0.8592321788901273,992633231.995,992633232.1,992633241.995,992633240.89,992633236.6402779
12.286815116070729,9.261884089751375,14.0,1.9519414359409946,273.447633440754,170.37380981445312,251.5229949951172,8.25497719479804,4.0209993580384485e-16,9.548686417651691e-17,1.709729347878885e-16,19.353833041505805,20.914808972959133,20.282349634629337,0.8690377492213966,992633241.995,992633242.695,992633251.995,992633251.45,992633246.9642859
9.915554712703372,7.576488938902719,20.0,2.7845190719822934,271.14123103446286,172.6499786376953,252.2517852783203,8.257957785977656,5.736109288283524e-16,3.262611210725755e-16,3.8461060188744856e-16,18.96812450788653,19.580754740569407,19.402114922164152,0.8699483942423398,992633251.995,992633252.88,992633261.995,992633261.455,992633257.1835
9.216218595627035,6.946793623934352,19.0,2.651958241409759,270.3357711136479,174.45419311523438,250.9680633544922,8.26385663658218,5.463033977304103e-16,3.1656308225896715e-16,3.7313491847635407e-16,19.0210832968862,19.613517386310107,19.43500331888635,0.8670909121144321,992633261.995,992633262.96,992633271.995,992633271.985,992633267.5931579
13.289224809857838,9.668806030314311,11.0,1.5303410205428525,270.19672666169726,175.48736572265625,249.66587829589844,8.267562542725656,3.152502502318276e-16,-1.587277383763255e-17,7.433595028531659e-17,19.61802945099994,,21.18667080674513,0.8695620160198125,992633271.995,992633272.335,992633281.995,992633279.79,992633275.5477271
10.863380297650272,8.021343173481513,20.0,2.8044935814738405,271.0448934248393,175.78421020507812,247.7087860107422,8.272384753930702,5.777256777836111e-16,3.072043700975031e-16,3.779771478385986e-16,18.960363874011968,19.646099577409192,19.421004191988583,0.8626027725455128,992633281.995,992633282.505,992633291.995,992633290.945,992633285.8532499
10.105776425274357,7.43474089355585,19.0,2.645042500667697,273.3206188270249,174.97361755371094,244.8636474609375,8.263533644762337,5.448787551375456e-16,2.9295384829989806e-16,3.595395661281017e-16,19.023918363271264,19.697670032524076,19.475301325908763,0.8698801569247268,992633291.995,992633292.65,992633301.995,992633301.615,992633296.8618422
10.787491611723295,8.078893206560764,19.0,2.6397191776089164,275.253772421923,173.8987579345703,243.01953125,8.270503468243188,5.437821505874368e-16,2.750895273937195e-16,3.4255473959101334e-16,19.026105681027936,19.76598290793388,19.527843098922798,0.8706071261501332,992633301.995,992633302.36,992633311.995,992633311.9,992633306.6057894
7.0054570796522935,5.141365110627212,11.0,1.5390869473541107,277.7773074990555,171.27903747558594,242.37083435058594,8.273580390316441,3.170519111549468e-16,1.4262631905005432e-16,1.8903947121675248e-16,19.611842112394203,20.479168866103727,20.173286816390874,0.863962469207006,992633311.995,992633312.94,992633321.995,992633319.055,992633315.9236366
13.198083990403322,9.738002703538193,16.0,2.224292121773262,278.8324926255466,169.09710693359375,243.69448852539062,8.271727437244703,4.582041770852919e-16,1.295176575342182e-16,2.1568789833359846e-16,19.21202044094557,20.583845598086047,20.030103604188522,0.8697901104053051,992633321.995,992633322.305,992633331.995,992633331.095,992633327.6265624
4.593778288660459,3.4844489575938624,11.0,2.5692879528387116,278.96095712867833,167.6829833984375,245.57196044921875,4.961029524645751,5.292733182847746e-16,3.3852292610047737e-16,3.845863169882864e-16,19.055468048675515,19.540697835565183,19.402183479366116,0.8630994652611398,992633331.995,992633332.56,992633341.995,992633336.965,992633335.3131818
3.8443501192712413,2.891049821577596,7.0,1.6159983216470115,278.200131786732,166.69544982910156,248.46023559570312,4.960258877496648,3.3289565425928435e-16,1.7323944595881126e-16,2.1283009357920326e-16,19.55889773653325,20.268051085591573,20.04458546095192,0.8734648009869458,992633341.995,992633342.815,992633351.995,992633350.445,992633348.0507144
10.80813324952205,8.060992101858767,17.0,2.412577786043687,275.70040051239596,168.3566131591797,250.4939727783203,8.26850885209257,4.969910239249995e-16,2.2771932219149134e-16,2.961610553433422e-16,19.123796688219553,19.97116834477239,19.685848178470387,0.8522750894647331,992633351.995,992633352.245,992633361.995,992633361.555,992633357.4444119
13.16089195774191,9.76194328080167,15.0,2.110268333553138,273.16930396840786,170.4763641357422,251.87718200683594,8.27082646006303,4.347152767119464e-16,1.0691928723181267e-16,1.9157629591536247e-16,19.26915579496429,20.792027913654078,20.158813620877794,0.8596088293803208,992633361.995,992633362.04,992633371.995,992633371.685,992633368.331
8.510059444943053,6.320510143657624,28.0,3.908003831873129,271.28176480312436,172.57601928710938,252.1077117919922,8.27126278234598,8.050487893658646e-16,5.93101437215478e-16,6.476332744855384e-16,18.600112547797348,18.931845609858282,18.836345165689366,0.8663727539925381,992633371.995,992633372.11,992633381.995,992633381.88,992633377.677857
9.28171702090094,6.898787822399759,20.0,2.7734748426070013,269.86230714521366,174.5693817138672,251.6534423828125,8.279524573106208,5.713358175770422e-16,3.4040061237017357e-16,3.996894532398226e-16,18.97243942281919,19.534692219183896,19.360361329635758,0.8710882967833877,992633381.995,992633382.265,992633391.995,992633390.965,992633386.3785
5.427739872572867,4.014088309213686,5.0,1.1654324002281085,269.7682753000562,176.00033569335938,249.6701202392578,4.966571384291499,2.4007907444699033e-16,1.4951048041000412e-17,7.358550620524844e-17,19.913782280603773,22.92798895849082,21.19768734642928,0.8638984980091904,992633391.995,992633392.785,992633401.995,992633397.355,992633395.569
6.217254871712915,4.5757436809009775,16.0,2.22887586102975,270.5795119555439,176.69097900390625,247.20486450195312,8.284273119510235,4.591484273721285e-16,3.0454771767841214e-16,3.453661818247572e-16,19.209785298035722,19.65552967795205,19.518968527673092,0.8668756521842123,992633401.995,992633402.325,992633411.995,992633411.455,992633406.105
8.451935710388264,6.366174893445243,15.0,2.0646103800726,273.0772211502203,175.51927185058594,244.50218200683594,8.283780131995734,4.253097382949556e-16,2.15128066570586e-16,2.6699650361790617e-16,19.292904733807802,20.0329253657077,19.798404115389648,0.8771821914306874,992633411.995,992633412.01,992633421.995,992633421.755,992633417.4173332
